id,vydacha_dt,activation_dt,pro0,pro1,pro2,chastotta,tran_type_month0,tran_type_month1,tran_type_month2,FREE_LIMIT0,FREE_LIMIT1,FREE_LIMIT2,limit,login_0,login_1,login_2,withdraw0,withdraw1,withdraw2,cred_tran_nopartnershare0,cred_tran_nopartnershare1,cred_tran_nopartnershare2,cl_age,GENDER_ID,tran_prod,tran_remont,tran_inet,CRED_TRAN_TOTAL,CREDIT_TRAN_AMT_last_month,CL_CHILDREN_NO,City_Population_category,cl_income,count_tran2,counttran1,count_tran0,tran_amt2,tran_amt1,tran_amt0,avg_amt_prod_3m,avg_amt_vnebs_3m,avg_amt_avto_3m,avg_amt_inet_3m,churn,product_type,top_cat
1,2019-01-30 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED,3928.86,3377.52,6610.81,21000.00,6,NULL,NULL,"62,77132906990466","66,77646944125122","27,17490467431653",0.08,0.50,0.88,66,1,2,0,0,1,6181.07,-1,300 – 700 тыс,1176000.0000,17,7,7,6181.0700,6698.4600,17071.1400,335.94,411.07,NULL,NULL,0,card only,Products
2,2021-11-12 00:00:00.000,2021-11-12 00:00:00.000,0,0,1,firsthalf,CRED+DEB,CRED+DEB,CRED,14520.00,17162.56,16002.56,75000.00,6,32,24,0,0,0,NULL,NULL,NULL,54,2,0,0,0,1,1160.00,0,0 – 100 тыс,444000.0000,4,4,14,1160.0000,1700.0000,76862.3300,NULL,NULL,NULL,NULL,0,only self pickup,Furniture
3,2021-06-17 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,14869.29,45149.45,40638.27,75000.00,7,27,10,"9,277231048321518","9,579041518797426",0,0.34,0.78,0.75,54,2,2,0,0,1,15111.64,-1,300 – 700 тыс,960000.0000,10,2,16,15111.6400,719.3500,60130.7100,199.00,903.55,NULL,NULL,0,only self pickup,Products
4,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,90000.00,90000.00,83629.25,90000.00,11,21,15,0,0,0,NULL,0.19,0.29,40,2,33,0,1,1,9157.78,0,0 – 100 тыс,744000.0000,18,75,28,8928.0400,69845.5200,15572.9500,400.65,612.68,749.78,NULL,0,plus credit,Products
5,2021-11-28 00:00:00.000,2021-11-28 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,44950.00,346.72,167.87,45000.00,11,6,16,0,0,0,NULL,NULL,NULL,43,2,11,0,0,1,2658.89,-1,>700 тыс,600000.0000,3,13,1,3370.8900,44603.2800,50.0000,1853.11,NULL,NULL,NULL,0,PMM,Products
6,2021-11-28 00:00:00.000,2021-11-28 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,57339.01,49669.64,27164.62,60000.00,6,7,10,"60,96656036421075","54,19846611114443","66,33626468548674",0.16,0.91,0.89,57,1,0,0,0,1,23539.82,0,0 – 100 тыс,240000.0000,4,31,4,23539.8200,18669.3700,2660.9900,NULL,429.65,NULL,NULL,0,only self pickup,Electronics
7,2021-10-27 00:00:00.000,2021-11-26 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,45000.00,5629.27,198.90,45000.00,3,8,3,0,0,0,NULL,0.55,0.58,41,2,1,0,3,1,18470.00,1,>700 тыс,3600000.0000,2,10,1,18290.0000,39096.9600,699.8700,5.00,914.85,NULL,172.99,0,auto,Electronics
8,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,21218.70,45000.00,30123.19,45000.00,42,37,66,"18,195959387506257","18,197978470903763","34,18925960952557",0.25,0.76,0.81,40,2,0,0,1,1,15050.00,-1,>700 тыс,780000.0000,2,35,23,15000.0000,21218.7000,23781.3000,NULL,445.99,NULL,NULL,0,only self pickup,Pharmacies
9,2021-11-19 00:00:00.000,2021-11-19 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED,14310.90,29493.95,1025.45,45000.00,13,13,18,"1,6172286167741219",0,0,0.12,0.73,0.74,44,2,2,0,0,1,50528.22,0,0 – 100 тыс,300000.0000,65,48,26,51724.3300,52646.1000,30689.1000,226.97,382.18,750.00,NULL,0,only self pickup,gas stations
10,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,0,0,0,firsthalf,CRED+DEB,CRED,CRED,59500.00,60000.00,59830.00,60000.00,12,6,10,0,0,0,NULL,0.70,0.78,38,2,2,0,0,1,170.00,2,0 – 100 тыс,2220000.0000,1,8,2,170.0000,17138.9200,2408.0000,246.97,2402.14,NULL,NULL,1,plus credit,Products
11,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,0,0,0,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,96628.16,101043.84,82916.92,120000.00,6,40,21,0,0,0,0.13,0.61,0.75,43,2,1,0,0,1,19321.78,-1,0 – 100 тыс,852000.0000,43,63,34,19628.1500,33157.1400,42455.4000,619.05,528.58,492.50,NULL,0,leads,gas stations
12,2021-11-21 00:00:00.000,2021-11-21 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,41041.00,4891.00,530.87,45000.00,15,16,16,0,0,0,NULL,NULL,NULL,56,1,NULL,NULL,NULL,1,7800.00,0,0 – 100 тыс,3375600.0000,11,3,8,7800.0000,36200.0000,3959.0000,NULL,NULL,NULL,NULL,0,only self pickup,NULL
13,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,143440.00,127318.38,141949.00,150000.00,3,3,1,0,0,0,0.03,0.75,0.72,44,1,2,0,0,1,4107.51,0,>700 тыс,600000.0000,7,18,2,6533.4900,16121.6200,6560.0000,2971.19,660.64,NULL,NULL,0,only self pickup,Products
14,2021-10-28 00:00:00.000,2021-11-03 00:00:00.000,0,0,0,firsthalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,6,18,6,0,0,0,NULL,NULL,NULL,45,1,23,0,0,0,NULL,-1,300 – 700 тыс,1020000.0000,20,33,40,7651.4100,25802.2900,12697.5600,226.61,1160.07,NULL,NULL,0,PMM,Products
15,2021-10-14 00:00:00.000,2021-11-28 00:00:00.000,0,0,1,firsthalf,CRED,CRED,CRED,36608.86,8663.19,13567.72,45000.00,3,7,16,0,0,0,0.18,0.79,0.79,60,1,0,2,0,1,1000.00,-1,300 – 700 тыс,0.0000,1,66,16,1000.0000,28105.7400,8391.1400,NULL,357.88,279.93,NULL,1,only self pickup,gas stations
16,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,1,1,0,secondhalf,CRED+DEB,CRED+DEB,DEB,53598.57,63985.52,63985.52,75000.00,3,11,7,0,0,0,0.38,0.50,0.10,40,2,0,0,0,1,NULL,-1,100 – 300 тыс,984000.0000,10,10,40,12578.2100,12341.4400,35711.3300,NULL,1090.77,NULL,NULL,1,plus credit,NULL
17,2021-11-05 00:00:00.000,2021-11-05 00:00:00.000,0,0,1,firsthalf,CRED,CRED+DEB,CRED,47580.00,60000.00,10000.00,75000.00,21,6,21,"0,6990135986105473","0,6990135986105473","0,9148178769135417",0.01,0.71,0.75,39,2,2,0,1,1,72755.46,-1,100 – 300 тыс,960000.0000,77,60,2,72755.4600,58116.7900,37420.0000,79.14,837.43,1447.50,13050.00,0,OPS,gas stations
18,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,11140.00,11452.67,8702.04,45000.00,3,1,NULL,0,0,0,NULL,NULL,NULL,69,1,0,0,0,1,6097.00,0,300 – 700 тыс,360000.0000,1,3,3,6097.0000,2424.0000,33860.0000,NULL,NULL,NULL,NULL,1,only self pickup,Electronics
19,2021-10-26 00:00:00.000,2021-11-08 00:00:00.000,0,0,0,flat,CRED,CRED,CRED+DEB,45806.47,17078.51,3.86,75000.00,12,3,7,"4,574319092998783","4,574319092998783",0,0.33,0.87,0.88,48,2,0,0,1,1,15642.40,0,>700 тыс,876000.0000,24,48,44,17114.7600,28623.3000,29043.5300,NULL,250.69,1605.50,1000.00,0,outer CC,gas stations
20,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,0,0,0,secondhalf,CRED,CRED+DEB,CRED+DEB,45000.00,24796.70,23.38,45000.00,4,3,NULL,"35,04706602660733","31,093945784548932","43,272244481035436",0.08,0.65,0.74,63,2,0,0,0,1,44976.62,0,0 – 100 тыс,414000.0000,46,30,10,49039.7700,22528.3000,22610.0000,NULL,547.44,NULL,NULL,0,leads,NULL
21,2021-11-22 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED+DEB,10510.00,24080.37,22525.04,60000.00,8,4,10,0,0,0,NULL,0.33,0.55,60,1,1,0,0,1,3527.70,-1,>700 тыс,-1.0000,6,14,3,3682.6800,15581.4400,49000.0000,154.98,811.62,NULL,NULL,0,leads,Products
22,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,0,1,secondhalf,CRED,CRED,CRED,500.00,39589.83,76810.00,120000.00,7,11,11,"96,14957318477282","96,14957318477282",0,NULL,0.25,1.00,46,1,0,0,0,1,2861.00,0,300 – 700 тыс,600000.0000,1,2,6,2861.0000,743.5000,119500.0000,NULL,1201.50,NULL,NULL,0,only self pickup,NULL
23,2021-02-03 00:00:00.000,2021-11-29 00:00:00.000,1,1,1,secondhalf,CRED,DEB,DEB,58000.00,60000.00,60000.00,60000.00,12,1,16,"3,321165137795972","3,392182613401937",0,NULL,NULL,NULL,65,2,8,0,1,0,NULL,0,100 – 300 тыс,900000.0000,7,12,1,8854.1300,17793.3400,2000.0000,1199.79,311.94,NULL,2628.22,0,leads,Products
24,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,flat,CRED,CRED,CRED+DEB,116868.43,7291.42,60.52,120000.00,4,3,4,"89,32541710941543","89,32541710941543","89,96470208453506",0.04,0.05,0.05,41,2,16,0,0,1,9116.26,1,0 – 100 тыс,1368000.0000,6,16,4,10138.5700,114577.0100,3131.5700,885.53,118.10,NULL,NULL,1,outer CC,Products
25,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,0,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,119109.08,105455.02,115091.93,120000.00,3,5,7,0,0,0,0.04,0.51,0.69,43,2,12,0,0,1,14755.62,2,0 – 100 тыс,1440000.0000,30,30,13,16200.6400,28011.9400,6670.9200,1042.66,559.90,NULL,NULL,1,outer CC,Products
26,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED+DEB,17249.98,34151.79,39098.60,75000.00,1,7,15,0,0,0,0.32,0.73,0.55,43,2,3,0,1,1,1289.96,-1,300 – 700 тыс,756000.0000,5,6,20,1305.9600,25867.0400,57750.0200,NULL,2729.60,NULL,161.00,1,OPS,Products
27,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED,1101.46,0.00,267.04,60000.00,1,3,6,"43,12341144133104","43,18958034883517",0,0.06,0.13,0.13,63,2,2,0,0,1,999.73,-1,300 – 700 тыс,984000.0000,1,7,8,999.7300,12447.2600,113898.5400,1179.63,494.32,2524.77,NULL,0,only self pickup,gas stations
28,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,74500.00,67516.14,47960.30,75000.00,1,7,NULL,0,0,0,NULL,0.83,0.76,35,2,3,0,0,1,19747.45,0,0 – 100 тыс,1200000.0000,12,5,1,19747.4500,6983.8600,500.0000,977.32,1947.22,NULL,NULL,1,only self pickup,Products
29,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,28336.59,22396.92,0.00,45000.00,6,13,3,0,0,0,0.28,0.63,0.42,47,1,12,0,0,1,23485.70,0,0 – 100 тыс,1200000.0000,13,14,17,23842.5700,14099.0100,16663.4100,1414.92,893.50,NULL,NULL,1,leads,Products
30,2021-11-15 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,flat,CRED+DEB,CRED,CRED,66814.11,44944.05,28210.07,75000.00,7,10,7,0,0,0,0.15,0.74,0.85,50,1,3,0,0,1,20730.23,-1,300 – 700 тыс,708000.0000,16,24,14,24827.2300,34026.7900,11585.7800,211.49,1416.69,NULL,NULL,0,PMM,Products
31,2021-11-10 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,4306.25,17792.06,33816.95,60000.00,1,1,3,"80,42647275287676","80,78790461783663",0,NULL,0.42,0.70,63,1,30,0,0,1,3718.60,0,>700 тыс,588000.0000,30,37,16,3718.6000,4925.7200,55882.7400,109.71,102.05,NULL,NULL,0,only self pickup,Products
32,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,42801.00,29292.53,32461.27,45000.00,4,1,NULL,"72,84205414592691","72,84205414592691","81,5505477478457",NULL,NULL,0.29,64,1,4,0,0,1,2686.03,0,0 – 100 тыс,300000.0000,3,4,2,2686.0300,15707.4700,2199.0000,385.99,924.78,NULL,NULL,1,plus credit,Products
33,2021-11-26 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,73340.00,65296.38,65001.97,75000.00,7,4,1,0,0,0,0.04,1.00,1.00,60,2,0,0,0,1,4541.15,0,0 – 100 тыс,240000.0000,9,16,1,4541.1500,9253.7700,1660.0000,NULL,551.80,NULL,NULL,1,outer CC,NULL
34,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,36462.24,19506.92,27013.91,75000.00,6,3,4,0,0,0,0.09,0.79,0.76,42,1,5,0,2,1,15661.57,-1,>700 тыс,600000.0000,17,54,13,15753.6100,37036.6800,37539.2300,508.88,698.71,NULL,1489.22,0,OPS,Интернет-магазины
35,2021-11-28 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,74855.05,71197.12,67996.08,75000.00,4,9,6,0,0,0,0.14,0.78,0.67,48,1,0,0,0,1,2734.00,-1,300 – 700 тыс,960000.0000,5,7,1,3376.7900,3657.9300,144.9500,NULL,379.34,1000.00,NULL,0,PMM,gas stations
36,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,0,firsthalf,CRED,CRED+DEB,CRED,86986.97,82159.74,84446.42,90000.00,3,6,11,0,0,0,0.05,0.40,0.54,60,1,1,0,5,1,4016.21,0,0 – 100 тыс,276000.0000,7,17,3,4016.2100,13454.1600,3013.0300,1343.66,649.76,NULL,799.80,0,only self pickup,Furniture
37,2021-10-25 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,30387.06,28267.73,35446.40,60000.00,1,8,1,0,0,0,NULL,NULL,NULL,61,1,0,11,0,1,446.60,0,300 – 700 тыс,144000.0000,1,3,10,446.6000,2500.4700,31644.7600,NULL,NULL,724.19,NULL,1,only self pickup,Repair
38,2020-01-18 00:00:00.000,2021-11-08 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,291835.67,286041.35,286989.79,300000.00,1,3,3,0,0,0,0.39,0.78,0.76,47,1,7,0,0,1,NULL,-1,0 – 100 тыс,-1.0000,1,16,16,307.9700,8768.2700,7649.6000,490.20,547.34,NULL,NULL,1,STFC,Products
39,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,47491.37,45316.85,40374.72,75000.00,7,6,6,0,0,0,0.22,0.88,0.89,60,1,18,0,0,1,31535.36,0,100 – 300 тыс,300000.0000,71,65,55,30961.3600,37938.2500,27508.6300,630.58,476.31,NULL,NULL,0,leads,Products
40,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED+DEB,17578.28,40231.93,31377.38,60000.00,11,7,33,"5,6978727187337235","5,723964254548925","2,9616565910250987",0.04,0.40,0.24,60,1,9,0,0,1,5878.88,0,0 – 100 тыс,420000.0000,60,12,13,33107.8600,10971.3800,42421.7200,357.40,437.78,NULL,NULL,0,leads,Products
41,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,0,1,1,secondhalf,CRED,CRED+DEB,CRED,20099.21,30000.00,2757.23,60000.00,20,13,41,0,0,0,0.04,0.07,0.11,62,1,1,0,0,1,29379.95,-1,0 – 100 тыс,684000.0000,12,7,9,29379.9500,91880.0000,39900.7900,15900.00,574.50,NULL,NULL,1,leads,Products
42,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,0.00,0.00,0.01,45000.00,23,25,34,"10,988852126972915","11,682063453230418",0,NULL,NULL,NULL,47,2,5,7,0,0,20000.00,0,0 – 100 тыс,600000.0000,12,28,12,32264.4700,91972.8700,72939.1700,503.84,1263.52,1508.45,NULL,0,leads,gas stations
43,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,80.70,1545.30,0.00,45000.00,6,6,3,0,0,0,0.27,0.77,0.88,48,2,13,0,0,1,19696.77,0,0 – 100 тыс,1032000.0000,37,29,38,21975.7200,12790.2700,45219.3000,564.37,498.18,NULL,NULL,1,only self pickup,Products
44,2018-06-11 00:00:00.000,2021-11-09 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED,CRED,944.90,3352.10,460.30,75000.00,11,38,8,0,0,0,NULL,NULL,NULL,54,1,0,0,0,1,12699.00,-1,300 – 700 тыс,480000.0000,2,1,11,12699.0000,6000.0000,113088.0000,NULL,NULL,NULL,NULL,1,PMM,Cloth
45,2020-05-18 00:00:00.000,2021-11-03 00:00:00.000,1,1,0,flat,CRED,CRED,CRED,268635.83,270041.67,258879.46,285000.00,3,NULL,NULL,0,0,0,0.27,1.00,1.00,62,1,0,0,0,1,12832.50,-1,300 – 700 тыс,684000.0000,24,14,14,11868.8800,6580.7100,8536.3000,NULL,424.75,NULL,NULL,0,card only,NULL
46,2021-11-27 00:00:00.000,2021-11-27 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,105492.00,97362.72,87426.85,120000.00,6,3,3,"22,192358431246838","22,192358431246838","6,917598103513874",NULL,0.60,0.91,48,1,2,0,0,1,3920.73,0,300 – 700 тыс,540000.0000,27,19,7,22220.7300,15364.5700,19016.0000,315.07,700.86,NULL,NULL,0,leads,Products
47,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,30009.00,30934.42,26489.87,60000.00,1,2,3,0,0,0,NULL,0.57,0.83,61,1,1,0,0,1,6899.00,0,0 – 100 тыс,156000.0000,1,5,2,6899.0000,1232.8500,29991.0000,247.43,1576.88,NULL,NULL,1,only self pickup,Electronics
48,2021-11-07 00:00:00.000,2021-11-21 00:00:00.000,0,0,1,secondhalf,CRED,CRED,CRED,39347.06,38193.18,40000.00,45000.00,21,3,5,0,0,0,0.57,0.83,0.33,52,1,0,1,2,1,4960.00,0,0 – 100 тыс,372000.0000,1,2,4,4960.0000,3204.8600,5652.9400,NULL,2704.86,NULL,NULL,1,leads,Repair
49,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,29373.15,25040.58,27254.01,45000.00,7,4,27,0,0,0,0.07,0.15,NULL,66,1,8,0,0,1,88.89,-1,>700 тыс,240000.0000,9,5,8,4591.4100,7737.4500,15666.8500,490.58,415.81,NULL,NULL,0,STFC,Products
50,2021-11-11 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,36401.00,600.11,60.29,45000.00,7,4,17,0,0,0,NULL,0.53,0.53,38,1,2,0,0,1,1000.00,1,0 – 100 тыс,1032000.0000,6,64,2,1394.9800,37800.8900,8599.0000,95.49,289.94,NULL,NULL,1,only self pickup,Products
51,2021-11-19 00:00:00.000,2021-11-19 00:00:00.000,0,1,1,secondhalf,CRED,DEB,DEB,6787.89,6787.89,14082.34,75000.00,6,8,3,0,0,0,NULL,NULL,NULL,41,1,0,0,0,1,NULL,-1,300 – 700 тыс,1080000.0000,1,4,6,210.0000,1146.0000,69671.0000,NULL,271.20,NULL,NULL,0,STFC,Furniture
52,2021-11-21 00:00:00.000,2021-11-21 00:00:00.000,0,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,38524.02,263.04,473.10,45000.00,15,21,21,"28,241340064620534","28,71467377259127","46,364784524300404",0.08,0.25,0.22,56,1,20,0,0,1,14797.39,0,300 – 700 тыс,1188000.0000,21,35,33,27793.8900,65686.4600,16974.2100,1005.40,663.14,NULL,NULL,0,plus credit,Products
53,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,flat,CRED,CRED,CRED+DEB,145468.32,150000.00,146359.76,150000.00,6,6,3,"2,124273392286168","2,159069285684881",0,0.12,0.79,0.62,58,1,0,0,0,1,7280.73,0,300 – 700 тыс,704400.0000,16,13,11,12382.3700,35929.6600,10531.6800,NULL,1467.11,NULL,NULL,0,only self pickup,NULL
54,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,0,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,45000.00,45000.00,44000.00,45000.00,6,10,16,0,0,0,NULL,NULL,NULL,48,1,1,0,1,1,1000.00,-1,>700 тыс,420000.0000,11,25,10,4981.5300,25899.3600,15094.9000,1548.36,772.81,NULL,5636.44,1,PMM,Products
55,2021-11-29 00:00:00.000,2021-11-29 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,56335.62,20758.90,23.12,60000.00,3,2,6,0,0,0,0.08,0.83,0.80,52,1,24,0,0,1,20382.67,0,0 – 100 тыс,564000.0000,60,99,8,21959.7500,35576.7200,3664.3800,236.48,340.23,1008.00,NULL,1,only self pickup,Products
56,2021-10-21 00:00:00.000,2021-11-07 00:00:00.000,0,1,1,firsthalf,DEB,DEB,DEB,60000.00,60000.00,60000.00,60000.00,3,15,3,0,0,0,NULL,NULL,NULL,62,1,2,0,1,0,NULL,-1,>700 тыс,720000.0000,26,12,14,15330.2500,77319.3200,134946.3500,1547.96,506.46,1499.78,930.00,1,STFC,Furniture
57,2012-05-22 00:00:00.000,2021-11-02 00:00:00.000,0,0,0,secondhalf,CRED,CRED+DEB,CRED,172.78,0.00,29.58,21643.46,2,3,NULL,0,0,0,NULL,0.40,0.73,34,1,0,0,13,1,950.00,-1,300 – 700 тыс,1200000.0000,7,8,2,950.0000,3495.0000,8814.0000,NULL,296.33,NULL,203.08,1,card only,Cafes and restaurants
58,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,30698.27,27857.48,39310.88,60000.00,3,15,3,0,0,0,0.38,0.68,1.00,57,1,1,0,0,1,3199.60,-1,300 – 700 тыс,843600.0000,2,5,14,3199.6000,10758.6500,29341.7300,NULL,1994.04,NULL,NULL,1,STFC,Products
59,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,flat,CRED,CRED,CRED+DEB,56450.00,56996.67,24827.70,60000.00,16,3,15,0,0,0,NULL,NULL,0.06,45,1,0,2,0,1,38143.00,-1,0 – 100 тыс,-1.0000,9,7,2,38991.0000,14210.0000,3500.0000,NULL,848.00,NULL,NULL,0,only self pickup,Repair
60,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,0,0,0,firsthalf,DEB,DEB,CRED+DEB,75000.00,75000.00,68953.17,75000.00,6,10,3,0,0,0,NULL,NULL,NULL,53,1,5,0,1,1,8745.00,-1,>700 тыс,420000.0000,30,16,6,18671.3400,14719.9600,1374.5000,400.95,356.02,NULL,1306.22,0,PMM,Products
61,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,43301.00,30821.05,20147.52,45000.00,3,6,3,"34,36996587406089","34,36996587406089",0,0.19,0.74,0.71,69,1,14,0,0,1,13721.79,-1,0 – 100 тыс,624000.0000,26,32,20,14130.4200,14939.4600,10283.5000,361.87,525.94,NULL,NULL,0,plus credit,Products
62,2021-11-10 00:00:00.000,2021-11-11 00:00:00.000,1,1,1,firsthalf,DEB,DEB,DEB,75000.00,75000.00,75000.00,75000.00,40,10,11,0,0,0,NULL,NULL,NULL,44,1,2,0,1,0,NULL,0,300 – 700 тыс,1320000.0000,25,24,6,24321.0100,30581.1000,251459.0900,39.99,472.42,NULL,NULL,0,plus credit,Cloth
63,2021-11-17 00:00:00.000,2021-11-22 00:00:00.000,0,0,0,secondhalf,DEB,DEB,CRED,75000.00,75000.00,54726.63,75000.00,11,12,7,"22,901277825870462","23,135157573558235","28,00882838270623",NULL,NULL,0.42,43,1,3,0,34,1,20273.37,-1,300 – 700 тыс,216000.0000,32,25,9,20123.3700,3218.7500,1032.5600,181.36,148.92,NULL,138.88,0,PMM,Products
64,2021-11-19 00:00:00.000,2021-11-19 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,38230.64,5101.77,5259.04,45000.00,1,1,3,0,0,0,0.22,0.80,0.82,49,1,6,0,0,1,5664.77,0,0 – 100 тыс,420000.0000,7,37,16,15680.0000,88875.8900,6769.3600,343.12,719.95,NULL,NULL,1,only self pickup,Electronics
65,2021-11-28 00:00:00.000,2021-11-29 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,54902.00,55944.56,38150.44,75000.00,6,7,6,0,0,0,NULL,0.50,0.17,45,1,0,0,0,1,20480.40,0,0 – 100 тыс,324000.0000,5,1,2,20480.4000,148.0000,40196.0000,NULL,148.00,19900.00,NULL,1,only self pickup,Electronics
66,2021-11-15 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,74447.52,51734.72,26402.08,90000.00,16,10,3,"24,31937960289858","24,48610701138861","33,374105365388054",0.01,0.10,0.08,49,1,28,4,0,1,32608.95,0,0 – 100 тыс,660000.0000,16,33,16,32608.9500,27317.7500,15552.4800,775.05,474.84,274.04,NULL,0,only self pickup,Products
67,2021-11-04 00:00:00.000,2021-11-05 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,90187.76,51070.05,59622.86,120000.00,6,23,10,"65,68339772610992","65,68339772610992","73,72601446995911",0.50,0.71,0.63,49,1,1,0,0,1,2435.96,0,100 – 300 тыс,360000.0000,5,14,31,2435.9600,54431.7200,29762.2400,38.49,860.77,NULL,NULL,1,outer CC,Products
68,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,75000.00,75000.00,75000.00,75000.00,1,5,9,0,0,0,NULL,NULL,NULL,67,1,0,0,0,0,NULL,0,300 – 700 тыс,636000.0000,4,3,1,891.8900,436.2000,29.9600,NULL,189.73,NULL,NULL,1,plus credit,NULL
69,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,2461.72,2082.44,252.72,15000.00,NULL,NULL,NULL,"32,59167712859502","32,59167712859502",0,0.61,0.77,0.88,64,1,3,0,0,1,2231.06,-1,300 – 700 тыс,240000.0000,5,2,33,2011.0600,572.0000,12538.2800,NULL,286.44,NULL,NULL,0,OPS,Products
70,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,26673.12,32507.25,27398.09,45000.00,3,NULL,NULL,"50,38165785211572","50,38165785211572",0,0.23,0.85,1.00,70,1,0,0,0,1,6711.54,0,0 – 100 тыс,216000.0000,13,2,11,6711.5400,665.4900,18326.8800,NULL,478.75,NULL,NULL,0,outer CC,NULL
